imagen,persona_real,persona_predicha,distancia,correcta
yaleB08/yaleB08_P00A+000E+90.pgm,8,35,19.169905,False
yaleB08/yaleB08_P00A-050E-40.pgm,8,35,17.318907,False
yaleB08/yaleB08_P00A+050E-40.pgm,8,35,14.370711,False
yaleB08/yaleB08_P00A-095E+00.pgm,8,35,22.14559,False
yaleB08/yaleB08_P00A+095E+00.pgm,8,35,20.141558,False
yaleB08/yaleB08_P00A-035E+65.pgm,8,35,15.735015,False
yaleB08/yaleB08_P00A+035E+65.pgm,8,35,14.382028,False
yaleB08/yaleB08_P00A-070E-35.pgm,8,35,18.7652,False
yaleB08/yaleB08_P00A+070E-35.pgm,8,35,16.803368,False
yaleB08/yaleB08_P00A-085E-20.pgm,8,35,19.997152,False
yaleB08/yaleB08_P00A-085E+20.pgm,8,35,23.242498,False
yaleB08/yaleB08_P00A+085E-20.pgm,8,35,18.336113,False
yaleB08/yaleB08_P00A+085E+20.pgm,8,35,19.48178,False
yaleB08/yaleB08_P00A-070E+45.pgm,8,35,20.278645,False
yaleB08/yaleB08_P00A+070E+45.pgm,8,35,18.082994,False
yaleB08/yaleB08_P00A-120E+00.pgm,8,35,21.131292,False
yaleB08/yaleB08_P00A+120E+00.pgm,8,35,19.389929,False
yaleB08/yaleB08_P00A-110E+15.pgm,8,35,20.668486,False
yaleB08/yaleB08_P00A+110E+15.pgm,8,35,19.244003,False
yaleB08/yaleB08_P00A-110E-20.pgm,8,35,21.108074,False
yaleB08/yaleB08_P00A+110E-20.pgm,8,35,18.74003,False
yaleB08/yaleB08_P00A-110E+40.pgm,8,35,18.564049,False
yaleB08/yaleB08_P00A+110E+40.pgm,8,35,17.28799,False
yaleB08/yaleB08_P00A-130E+20.pgm,8,35,19.257227,False
yaleB08/yaleB08_P00A+130E+20.pgm,8,35,18.491394,False
yaleB08/yaleB08_P00A-110E+65.pgm,8,35,19.833794,False
yaleB08/yaleB08_P00A+110E+65.pgm,8,35,19.060957,False
yaleB09/yaleB09_P00A+005E-10.pgm,9,9,4.6153893,True
yaleB09/yaleB09_P00A+005E+10.pgm,9,9,4.5926104,True
yaleB09/yaleB09_P00A+000E-20.pgm,9,9,6.0491886,True
yaleB09/yaleB09_P00A+000E+20.pgm,9,9,5.8619475,True
yaleB09/yaleB09_P00A-025E+00.pgm,9,9,6.289511,True
yaleB09/yaleB09_P00A+025E+00.pgm,9,35,9.308054,False
yaleB09/yaleB09_P00A-010E-20.pgm,9,9,6.1339073,True
yaleB09/yaleB09_P00A+010E-20.pgm,9,9,7.475952,True
yaleB09/yaleB09_P00A-020E-10.pgm,9,9,4.4019504,True
yaleB09/yaleB09_P00A-020E+10.pgm,9,9,6.3464336,True
yaleB09/yaleB09_P00A+020E-10.pgm,9,9,7.2740583,True
yaleB09/yaleB09_P00A+020E+10.pgm,9,9,6.406767,True
yaleB09/yaleB09_P00A+000E-35.pgm,9,35,9.998208,False
yaleB09/yaleB09_P00A-015E+20.pgm,9,9,7.6520715,True
yaleB09/yaleB09_P00A+015E+20.pgm,9,9,7.090484,True
yaleB09/yaleB09_P00A+000E+45.pgm,9,9,10.073482,True
yaleB09/yaleB09_P00A-035E+15.pgm,9,9,12.259774,True
yaleB09/yaleB09_P00A+035E+15.pgm,9,9,12.1371975,True
yaleB09/yaleB09_P00A-050E+00.pgm,9,9,18.111462,True
yaleB09/yaleB09_P00A+050E+00.pgm,9,35,13.710588,False
yaleB09/yaleB09_P00A-035E-20.pgm,9,4,13.784037,False
yaleB09/yaleB09_P00A+035E-20.pgm,9,35,11.621608,False
yaleB09/yaleB09_P00A-020E-40.pgm,9,4,12.005145,False
yaleB09/yaleB09_P00A+020E-40.pgm,9,35,11.318215,False
yaleB09/yaleB09_P00A-070E+00.pgm,9,4,24.595457,False
yaleB09/yaleB09_P00A+070E+00.pgm,9,35,22.88125,False
yaleB09/yaleB09_P00A-035E+40.pgm,9,9,13.030887,True
yaleB09/yaleB09_P00A+035E+40.pgm,9,9,14.752163,True
yaleB09/yaleB09_P00A-060E-20.pgm,9,4,19.985199,False
yaleB09/yaleB09_P00A-060E+20.pgm,9,9,21.801167,True
yaleB09/yaleB09_P00A+060E-20.pgm,9,35,16.947,False
yaleB09/yaleB09_P00A+060E+20.pgm,9,9,20.095362,True
yaleB09/yaleB09_P00A+000E+90.pgm,9,35,16.74607,False
yaleB09/yaleB09_P00A-050E-40.pgm,9,4,18.493576,False
yaleB09/yaleB09_P00A+050E-40.pgm,9,35,20.88151,False
yaleB09/yaleB09_P00A-095E+00.pgm,9,4,27.041853,False
yaleB09/yaleB09_P00A+095E+00.pgm,9,35,22.406612,False
yaleB09/yaleB09_P00A-035E+65.pgm,9,35,16.712725,False
yaleB09/yaleB09_P00A+035E+65.pgm,9,9,16.876528,True
yaleB09/yaleB09_P00A-070E-35.pgm,9,4,22.010788,False
yaleB09/yaleB09_P00A+070E-35.pgm,9,35,18.612043,False
yaleB09/yaleB09_P00A-085E-20.pgm,9,4,24.01846,False
yaleB09/yaleB09_P00A-085E+20.pgm,9,31,25.042011,False
yaleB09/yaleB09_P00A+085E-20.pgm,9,35,20.507496,False
yaleB09/yaleB09_P00A+085E+20.pgm,9,35,21.805,False
yaleB09/yaleB09_P00A-070E+45.pgm,9,9,20.09826,True
yaleB09/yaleB09_P00A+070E+45.pgm,9,35,19.483408,False
yaleB09/yaleB09_P00A-120E+00.pgm,9,35,23.448084,False
yaleB09/yaleB09_P00A+120E+00.pgm,9,35,19.896393,False
yaleB09/yaleB09_P00A-110E+15.pgm,9,35,22.189991,False
yaleB09/yaleB09_P00A+110E+15.pgm,9,35,21.867884,False
yaleB09/yaleB09_P00A-110E-20.pgm,9,35,26.563578,False
yaleB09/yaleB09_P00A+110E-20.pgm,9,35,21.464481,False
yaleB09/yaleB09_P00A-110E+40.pgm,9,35,18.26649,False
yaleB09/yaleB09_P00A+110E+40.pgm,9,35,17.429806,False
yaleB09/yaleB09_P00A-130E+20.pgm,9,35,17.618454,False
yaleB09/yaleB09_P00A+130E+20.pgm,9,35,17.603947,False
yaleB09/yaleB09_P00A-110E+65.pgm,9,35,17.662762,False
yaleB09/yaleB09_P00A+110E+65.pgm,9,35,15.690565,False
yaleB10/yaleB10_P00A+005E-10.pgm,10,10,7.39079,True
yaleB10/yaleB10_P00A+005E+10.pgm,10,10,7.7080994,True
yaleB10/yaleB10_P00A+000E-20.pgm,10,10,9.108569,True
yaleB10/yaleB10_P00A+000E+20.pgm,10,10,8.2806635,True
yaleB10/yaleB10_P00A-025E+00.pgm,10,10,11.2721,True
yaleB10/yaleB10_P00A+025E+00.pgm,10,33,9.913103,False
yaleB10/yaleB10_P00A-010E-20.pgm,10,23,10.858145,False
yaleB10/yaleB10_P00A+010E-20.pgm,10,10,10.615269,True
yaleB10/yaleB10_P00A-020E-10.pgm,10,10,8.432234,True
yaleB10/yaleB10_P00A-020E+10.pgm,10,10,9.469936,True
yaleB10/yaleB10_P00A+020E-10.pgm,10,26,11.766028,False
yaleB10/yaleB10_P00A+020E+10.pgm,10,10,11.434274,True
yaleB10/yaleB10_P00A+000E-35.pgm,10,19,10.96615,False
yaleB10/yaleB10_P00A-015E+20.pgm,10,10,9.1072235,True
yaleB10/yaleB10_P00A+015E+20.pgm,10,10,11.469623,True
yaleB10/yaleB10_P00A+000E+45.pgm,10,10,12.583849,True
yaleB10/yaleB10_P00A-035E+15.pgm,10,10,19.469044,True
yaleB10/yaleB10_P00A+035E+15.pgm,10,26,19.366072,False
yaleB10/yaleB10_P00A-050E+00.pgm,10,29,26.62831,False
yaleB10/yaleB10_P00A+050E+00.pgm,10,20,20.141136,False
yaleB10/yaleB10_P00A-035E-20.pgm,10,10,20.464422,True
yaleB10/yaleB10_P00A+035E-20.pgm,10,33,16.7401,False
yaleB10/yaleB10_P00A-020E-40.pgm,10,19,13.543527,False
yaleB10/yaleB10_P00A+020E-40.pgm,10,7,13.191294,False
yaleB10/yaleB10_P00A-070E+00.pgm,10,31,28.408192,False
yaleB10/yaleB10_P00A+070E+00.pgm,10,39,28.064161,False
yaleB10/yaleB10_P00A-035E+40.pgm,10,25,18.896578,False
yaleB10/yaleB10_P00A+035E+40.pgm,10,20,17.866644,False
yaleB10/yaleB10_P00A-060E-20.pgm,10,31,25.72523,False
yaleB10/yaleB10_P00A-060E+20.pgm,10,25,27.857054,False
yaleB10/yaleB10_P00A+060E-20.pgm,10,35,22.580523,False
yaleB10/yaleB10_P00A+060E+20.pgm,10,20,24.130844,False
yaleB10/yaleB10_P00A+000E+90.pgm,10,35,16.494583,False
yaleB10/yaleB10_P00A-050E-40.pgm,10,4,20.849909,False
yaleB10/yaleB10_P00A+050E-40.pgm,10,35,20.292265,False
yaleB10/yaleB10_P00A-095E+00.pgm,10,4,28.235117,False
yaleB10/yaleB10_P00A+095E+00.pgm,10,35,23.837927,False
yaleB10/yaleB10_P00A-035E+65.pgm,10,35,15.302191,False
yaleB10/yaleB10_P00A+035E+65.pgm,10,35,14.288242,False
yaleB10/yaleB10_P00A-070E-35.pgm,10,4,23.195635,False
yaleB10/yaleB10_P00A+070E-35.pgm,10,35,20.52128,False
yaleB10/yaleB10_P00A-085E-20.pgm,10,4,26.215101,False
yaleB10/yaleB10_P00A-085E+20.pgm,10,4,27.184925,False
yaleB10/yaleB10_P00A+085E-20.pgm,10,35,24.188803,False
yaleB10/yaleB10_P00A+085E+20.pgm,10,35,23.607365,False
yaleB10/yaleB10_P00A-070E+45.pgm,10,8,23.05719,False
yaleB10/yaleB10_P00A+070E+45.pgm,10,35,19.04849,False
yaleB10/yaleB10_P00A-120E+00.pgm,10,35,24.73426,False
yaleB10/yaleB10_P00A+120E+00.pgm,10,35,21.473991,False
yaleB10/yaleB10_P00A-110E+15.pgm,10,35,24.5347,False
yaleB10/yaleB10_P00A+110E+15.pgm,10,35,21.58153,False
yaleB10/yaleB10_P00A-110E-20.pgm,10,4,27.266712,False
yaleB10/yaleB10_P00A+110E-20.pgm,10,35,23.626652,False
yaleB10/yaleB10_P00A-110E+40.pgm,10,35,19.87567,False
yaleB10/yaleB10_P00A+110E+40.pgm,10,35,16.70068,False
yaleB10/yaleB10_P00A-130E+20.pgm,10,35,19.208277,False
yaleB10/yaleB10_P00A+130E+20.pgm,10,35,16.722261,False
yaleB10/yaleB10_P00A-110E+65.pgm,10,35,16.963383,False
yaleB10/yaleB10_P00A+110E+65.pgm,10,35,15.407026,False
yaleB11/yaleB11_P00A+005E-10.pgm,11,11,5.7286725,True
yaleB11/yaleB11_P00A+005E+10.pgm,11,11,4.8393345,True
yaleB11/yaleB11_P00A+000E-20.pgm,11,11,7.600667,True
yaleB11/yaleB11_P00A+000E+20.pgm,11,11,6.897057,True
yaleB11/yaleB11_P00A-025E+00.pgm,11,11,10.36211,True
yaleB11/yaleB11_P00A+025E+00.pgm,11,35,7.800023,False
yaleB11/yaleB11_P00A-010E-20.pgm,11,8,9.787946,False
yaleB11/yaleB11_P00A+010E-20.pgm,11,11,8.316229,True
yaleB11/yaleB11_P00A-020E-10.pgm,11,11,9.116666,True
yaleB11/yaleB11_P00A-020E+10.pgm,11,11,10.268764,True
yaleB11/yaleB11_P00A+020E-10.pgm,11,11,9.545732,True
yaleB11/yaleB11_P00A+020E+10.pgm,11,11,9.7884865,True
yaleB11/yaleB11_P00A+000E-35.pgm,11,35,10.364555,False
yaleB11/yaleB11_P00A-015E+20.pgm,11,11,10.742416,True
yaleB11/yaleB11_P00A+015E+20.pgm,11,11,9.306958,True
yaleB11/yaleB11_P00A+000E+45.pgm,11,11,11.963072,True
yaleB11/yaleB11_P00A-035E+15.pgm,11,11,13.868696,True
yaleB11/yaleB11_P00A+035E+15.pgm,11,11,13.323297,True
yaleB11/yaleB11_P00A-050E+00.pgm,11,31,20.244396,False
yaleB11/yaleB11_P00A+050E+00.pgm,11,35,13.738952,False
yaleB11/yaleB11_P00A-035E-20.pgm,11,4,15.314451,False
yaleB11/yaleB11_P00A+035E-20.pgm,11,35,11.860982,False
yaleB11/yaleB11_P00A-020E-40.pgm,11,31,13.1227255,False
yaleB11/yaleB11_P00A+020E-40.pgm,11,35,11.217449,False
yaleB11/yaleB11_P00A-070E+00.pgm,11,4,23.523764,False
yaleB11/yaleB11_P00A+070E+00.pgm,11,35,21.536724,False
yaleB11/yaleB11_P00A-035E+40.pgm,11,11,15.983473,True
yaleB11/yaleB11_P00A+035E+40.pgm,11,9,16.22412,False
yaleB11/yaleB11_P00A-060E-20.pgm,11,4,20.357353,False
yaleB11/yaleB11_P00A-060E+20.pgm,11,8,23.287483,False
yaleB11/yaleB11_P00A+060E-20.pgm,11,35,14.8007765,False
yaleB11/yaleB11_P00A+060E+20.pgm,11,35,20.054745,False
yaleB11/yaleB11_P00A+000E+90.pgm,11,35,16.296001,False
yaleB11/yaleB11_P00A-095E+00.pgm,11,4,25.51922,False
yaleB11/yaleB11_P00A-035E+65.pgm,11,9,16.993834,False
yaleB11/yaleB11_P00A+035E+65.pgm,11,9,17.58643,False
yaleB11/yaleB11_P00A-070E-35.pgm,11,35,20.830563,False
yaleB11/yaleB11_P00A+070E-35.pgm,11,35,17.09654,False
yaleB11/yaleB11_P00A-085E-20.pgm,11,4,22.811638,False
yaleB11/yaleB11_P00A-085E+20.pgm,11,8,25.283936,False
yaleB11/yaleB11_P00A+085E-20.pgm,11,35,18.755692,False
yaleB11/yaleB11_P00A+085E+20.pgm,11,35,22.0147,False
yaleB11/yaleB11_P00A-070E+45.pgm,11,8,22.93595,False
yaleB11/yaleB11_P00A+070E+45.pgm,11,35,20.23995,False
yaleB11/yaleB11_P00A-120E+00.pgm,11,35,22.307882,False
yaleB11/yaleB11_P00A+120E+00.pgm,11,35,20.743464,False
yaleB11/yaleB11_P00A+110E+15.pgm,11,35,21.959711,False
yaleB11/yaleB11_P00A-110E-20.pgm,11,35,23.662731,False
yaleB11/yaleB11_P00A+110E-20.pgm,11,35,20.152102,False
yaleB11/yaleB11_P00A-110E+40.pgm,11,35,20.900875,False
yaleB11/yaleB11_P00A+110E+40.pgm,11,35,20.014063,False
yaleB11/yaleB11_P00A-130E+20.pgm,11,35,19.188225,False
yaleB11/yaleB11_P00A+130E+20.pgm,11,35,18.092722,False
yaleB11/yaleB11_P00A-110E+65.pgm,11,35,16.767136,False
yaleB11/yaleB11_P00A+110E+65.pgm,11,35,15.433601,False
yaleB12/yaleB12_P00A+005E-10.pgm,12,12,5.3347907,True
yaleB12/yaleB12_P00A+005E+10.pgm,12,12,5.315535,True
yaleB12/yaleB12_P00A+000E-20.pgm,12,12,6.4977837,True
yaleB12/yaleB12_P00A+000E+20.pgm,12,12,6.4299984,True
yaleB12/yaleB12_P00A-025E+00.pgm,12,12,7.930667,True
yaleB12/yaleB12_P00A+025E+00.pgm,12,35,10.31067,False
yaleB12/yaleB12_P00A-010E-20.pgm,12,12,7.6682024,True
yaleB12/yaleB12_P00A+010E-20.pgm,12,12,7.652521,True
yaleB12/yaleB12_P00A-020E-10.pgm,12,12,5.9710836,True
yaleB12/yaleB12_P00A-020E+10.pgm,12,12,7.6343956,True
yaleB12/yaleB12_P00A+020E-10.pgm,12,12,7.948333,True
yaleB12/yaleB12_P00A+020E+10.pgm,12,12,7.597059,True
yaleB12/yaleB12_P00A+000E-35.pgm,12,35,10.628678,False
yaleB12/yaleB12_P00A-015E+20.pgm,12,12,8.055417,True
yaleB12/yaleB12_P00A+015E+20.pgm,12,12,8.53805,True
yaleB12/yaleB12_P00A+000E+45.pgm,12,12,9.173798,True
yaleB12/yaleB12_P00A-035E+15.pgm,12,12,12.648151,True
yaleB12/yaleB12_P00A+035E+15.pgm,12,12,12.630207,True
yaleB12/yaleB12_P00A-050E+00.pgm,12,12,17.678648,True
yaleB12/yaleB12_P00A+050E+00.pgm,12,35,14.432606,False
yaleB12/yaleB12_P00A-035E-20.pgm,12,12,14.2321415,True
yaleB12/yaleB12_P00A+035E-20.pgm,12,35,12.191117,False
yaleB12/yaleB12_P00A-020E-40.pgm,12,35,12.901104,False
yaleB12/yaleB12_P00A+020E-40.pgm,12,35,11.522481,False
yaleB12/yaleB12_P00A-070E+00.pgm,12,4,21.724829,False
yaleB12/yaleB12_P00A+070E+00.pgm,12,35,20.217184,False
yaleB12/yaleB12_P00A-035E+40.pgm,12,12,13.488606,True
yaleB12/yaleB12_P00A+035E+40.pgm,12,35,15.822488,False
yaleB12/yaleB12_P00A-060E-20.pgm,12,4,19.327658,False
yaleB12/yaleB12_P00A-060E+20.pgm,12,8,20.373888,False
yaleB12/yaleB12_P00A+060E-20.pgm,12,35,15.376676,False
yaleB12/yaleB12_P00A+060E+20.pgm,12,35,17.791592,False
yaleB12/yaleB12_P00A+000E+90.pgm,12,35,17.950106,False
yaleB12/yaleB12_P00A-095E+00.pgm,12,31,24.570225,False
yaleB12/yaleB12_P00A-035E+65.pgm,12,35,15.377923,False
yaleB12/yaleB12_P00A+035E+65.pgm,12,35,14.603397,False
yaleB12/yaleB12_P00A-070E-35.pgm,12,35,19.95143,False
yaleB12/yaleB12_P00A+070E-35.pgm,12,35,17.307737,False
yaleB12/yaleB12_P00A-085E-20.pgm,12,35,21.795036,False
yaleB12/yaleB12_P00A-085E+20.pgm,12,31,22.959505,False
yaleB12/yaleB12_P00A+085E-20.pgm,12,35,18.839073,False
yaleB12/yaleB12_P00A+085E+20.pgm,12,35,20.553326,False
yaleB12/yaleB12_P00A-070E+45.pgm,12,38,20.26018,False
yaleB12/yaleB12_P00A+070E+45.pgm,12,35,19.057934,False
yaleB12/yaleB12_P00A-120E+00.pgm,12,35,24.32703,False
yaleB12/yaleB12_P00A+120E+00.pgm,12,35,22.404495,False
yaleB12/yaleB12_P00A+110E+15.pgm,12,35,22.215748,False
yaleB12/yaleB12_P00A+110E-20.pgm,12,35,21.538507,False
yaleB12/yaleB12_P00A-110E+40.pgm,12,35,19.05155,False
yaleB12/yaleB12_P00A+110E+40.pgm,12,35,18.163183,False
yaleB12/yaleB12_P00A-130E+20.pgm,12,35,19.068352,False
yaleB12/yaleB12_P00A+130E+20.pgm,12,35,18.450716,False
yaleB12/yaleB12_P00A-110E+65.pgm,12,35,17.452799,False
yaleB12/yaleB12_P00A+110E+65.pgm,12,35,17.245192,False
yaleB13/yaleB13_P00A+005E-10.pgm,13,13,9.9594145,True
yaleB13/yaleB13_P00A+005E+10.pgm,13,13,6.965903,True
yaleB13/yaleB13_P00A+000E-20.pgm,13,13,13.580217,True
yaleB13/yaleB13_P00A+000E+20.pgm,13,13,9.781032,True
yaleB13/yaleB13_P00A-025E+00.pgm,13,13,13.21294,True
yaleB13/yaleB13_P00A+025E+00.pgm,13,18,14.321936,False
yaleB13/yaleB13_P00A-010E-20.pgm,13,3,14.788012,False
yaleB13/yaleB13_P00A+010E-20.pgm,13,13,13.823567,True
yaleB13/yaleB13_P00A-020E-10.pgm,13,13,12.732338,True
yaleB13/yaleB13_P00A-020E+10.pgm,13,13,12.576941,True
yaleB13/yaleB13_P00A+020E-10.pgm,13,13,14.789683,True
yaleB13/yaleB13_P00A+020E+10.pgm,13,13,13.376268,True
yaleB13/yaleB13_P00A+000E-35.pgm,13,4,14.458866,False
yaleB13/yaleB13_P00A-015E+20.pgm,13,13,13.763284,True
yaleB13/yaleB13_P00A+015E+20.pgm,13,13,11.821549,True
yaleB13/yaleB13_P00A+000E+45.pgm,13,13,14.76741,True
yaleB13/yaleB13_P00A-035E+15.pgm,13,13,19.282536,True
yaleB13/yaleB13_P00A+035E+15.pgm,13,13,18.399126,True
yaleB13/yaleB13_P00A-050E+00.pgm,13,3,26.528357,False
yaleB13/yaleB13_P00A+050E+00.pgm,13,20,20.945517,False
yaleB13/yaleB13_P00A-035E-20.pgm,13,31,21.102446,False
yaleB13/yaleB13_P00A+035E-20.pgm,13,7,18.827272,False
yaleB13/yaleB13_P00A-020E-40.pgm,13,4,14.239718,False
yaleB13/yaleB13_P00A+020E-40.pgm,13,4,13.481705,False
yaleB13/yaleB13_P00A-070E+00.pgm,13,4,25.20346,False
yaleB13/yaleB13_P00A+070E+00.pgm,13,35,26.368446,False
yaleB13/yaleB13_P00A-035E+40.pgm,13,13,21.29425,True
yaleB13/yaleB13_P00A+035E+40.pgm,13,13,24.025732,True
yaleB13/yaleB13_P00A-060E-20.pgm,13,4,22.130188,False
yaleB13/yaleB13_P00A-060E+20.pgm,13,24,27.751017,False
yaleB13/yaleB13_P00A+060E-20.pgm,13,35,19.681183,False
yaleB13/yaleB13_P00A+060E+20.pgm,13,18,25.453756,False
yaleB13/yaleB13_P00A+000E+90.pgm,13,35,17.923998,False
yaleB13/yaleB13_P00A-095E+00.pgm,13,35,24.379345,False
yaleB13/yaleB13_P00A-035E+65.pgm,13,18,21.940807,False
yaleB13/yaleB13_P00A+035E+65.pgm,13,18,23.26675,False
yaleB13/yaleB13_P00A-070E-35.pgm,13,35,20.682795,False
yaleB13/yaleB13_P00A+070E-35.pgm,13,35,18.037169,False
yaleB13/yaleB13_P00A-085E-20.pgm,13,35,22.993166,False
yaleB13/yaleB13_P00A-085E+20.pgm,13,4,25.8008,False
yaleB13/yaleB13_P00A+085E-20.pgm,13,35,22.197603,False
yaleB13/yaleB13_P00A+085E+20.pgm,13,35,24.888958,False
yaleB13/yaleB13_P00A-070E+45.pgm,13,4,24.98176,False
yaleB13/yaleB13_P00A+070E+45.pgm,13,35,23.193714,False
yaleB13/yaleB13_P00A-120E+00.pgm,13,35,21.415554,False
yaleB13/yaleB13_P00A+120E+00.pgm,13,35,21.279297,False
yaleB13/yaleB13_P00A+110E+15.pgm,13,35,22.055681,False
yaleB13/yaleB13_P00A-110E-20.pgm,13,35,20.314095,False
yaleB13/yaleB13_P00A+110E-20.pgm,13,35,22.400229,False
yaleB13/yaleB13_P00A-110E+40.pgm,13,35,19.837385,False
yaleB13/yaleB13_P00A+110E+40.pgm,13,35,18.51296,False
yaleB13/yaleB13_P00A-130E+20.pgm,13,35,17.78821,False
yaleB13/yaleB13_P00A+130E+20.pgm,13,35,16.35804,False
yaleB13/yaleB13_P00A-110E+65.pgm,13,35,18.174284,False
yaleB13/yaleB13_P00A+110E+65.pgm,13,35,16.831139,False
yaleB15/yaleB15_P00A+005E-10.pgm,15,15,6.3774495,True
yaleB15/yaleB15_P00A+005E+10.pgm,15,15,5.929492,True
yaleB15/yaleB15_P00A+000E-20.pgm,15,15,7.356235,True
yaleB15/yaleB15_P00A+000E+20.pgm,15,15,8.8517065,True
yaleB15/yaleB15_P00A-025E+00.pgm,15,15,8.772437,True
yaleB15/yaleB15_P00A+025E+00.pgm,15,35,10.771339,False
yaleB15/yaleB15_P00A-010E-20.pgm,15,15,9.464016,True
yaleB15/yaleB15_P00A+010E-20.pgm,15,15,10.930814,True
yaleB15/yaleB15_P00A-020E-10.pgm,15,15,7.15493,True
yaleB15/yaleB15_P00A-020E+10.pgm,15,15,8.309522,True
yaleB15/yaleB15_P00A+020E-10.pgm,15,15,12.050257,True
yaleB15/yaleB15_P00A+020E+10.pgm,15,15,8.523876,True
yaleB15/yaleB15_P00A+000E-35.pgm,15,35,14.058504,False
yaleB15/yaleB15_P00A-015E+20.pgm,15,15,8.914946,True
yaleB15/yaleB15_P00A+015E+20.pgm,15,15,8.214029,True
yaleB15/yaleB15_P00A+000E+45.pgm,15,15,13.712071,True
yaleB15/yaleB15_P00A-035E+15.pgm,15,15,16.045515,True
yaleB15/yaleB15_P00A+035E+15.pgm,15,15,16.088678,True
yaleB15/yaleB15_P00A-050E+00.pgm,15,31,23.385353,False
yaleB15/yaleB15_P00A+050E+00.pgm,15,35,16.194319,False
yaleB15/yaleB15_P00A-035E-20.pgm,15,31,18.96603,False
yaleB15/yaleB15_P00A+035E-20.pgm,15,35,15.150608,False
yaleB15/yaleB15_P00A-020E-40.pgm,15,4,16.636768,False
yaleB15/yaleB15_P00A+020E-40.pgm,15,35,15.232686,False
yaleB15/yaleB15_P00A-070E+00.pgm,15,4,25.746326,False
yaleB15/yaleB15_P00A+070E+00.pgm,15,35,23.4648,False
yaleB15/yaleB15_P00A+035E+40.pgm,15,37,17.587103,False
yaleB15/yaleB15_P00A-060E-20.pgm,15,4,23.094582,False
yaleB15/yaleB15_P00A-060E+20.pgm,15,31,25.030981,False
yaleB15/yaleB15_P00A+060E-20.pgm,15,35,19.181112,False
yaleB15/yaleB15_P00A+060E+20.pgm,15,35,21.593983,False
yaleB15/yaleB15_P00A+000E+90.pgm,15,35,16.329771,False
yaleB15/yaleB15_P00A-050E-40.pgm,15,31,21.623514,False
yaleB15/yaleB15_P00A+050E-40.pgm,15,35,18.748056,False
yaleB15/yaleB15_P00A-095E+00.pgm,15,4,26.507843,False
yaleB15/yaleB15_P00A+095E+00.pgm,15,35,22.127699,False
yaleB15/yaleB15_P00A-035E+65.pgm,15,8,15.419237,False
yaleB15/yaleB15_P00A+035E+65.pgm,15,35,17.711515,False
yaleB15/yaleB15_P00A-070E-35.pgm,15,35,23.358685,False
yaleB15/yaleB15_P00A+070E-35.pgm,15,35,20.480484,False
yaleB15/yaleB15_P00A-085E-20.pgm,15,4,24.646961,False
yaleB15/yaleB15_P00A-085E+20.pgm,15,4,26.152357,False
yaleB15/yaleB15_P00A+085E-20.pgm,15,35,21.290081,False
yaleB15/yaleB15_P00A+085E+20.pgm,15,35,21.761133,False
yaleB15/yaleB15_P00A-070E+45.pgm,15,8,22.86882,False
yaleB15/yaleB15_P00A+070E+45.pgm,15,35,21.03789,False
yaleB15/yaleB15_P00A-120E+00.pgm,15,35,22.19321,False
yaleB15/yaleB15_P00A+120E+00.pgm,15,35,19.939037,False
yaleB15/yaleB15_P00A-110E+15.pgm,15,35,21.928272,False
yaleB15/yaleB15_P00A+110E+15.pgm,15,35,22.051641,False
yaleB15/yaleB15_P00A-110E-20.pgm,15,35,22.75085,False
yaleB15/yaleB15_P00A+110E-20.pgm,15,35,20.080173,False
yaleB15/yaleB15_P00A-110E+40.pgm,15,35,21.539986,False
yaleB15/yaleB15_P00A+110E+40.pgm,15,35,20.000183,False
yaleB15/yaleB15_P00A-130E+20.pgm,15,35,20.456245,False
yaleB15/yaleB15_P00A+130E+20.pgm,15,35,19.569078,False
yaleB15/yaleB15_P00A-110E+65.pgm,15,35,17.571745,False
yaleB15/yaleB15_P00A+110E+65.pgm,15,35,17.987364,False
yaleB16/yaleB16_P00A+005E+10.pgm,16,16,6.359713,True
yaleB16/yaleB16_P00A+000E-20.pgm,16,16,6.312111,True
yaleB16/yaleB16_P00A+000E+20.pgm,16,16,8.5774975,True
yaleB16/yaleB16_P00A-025E+00.pgm,16,16,13.121489,True
yaleB16/yaleB16_P00A+025E+00.pgm,16,7,9.665706,False
yaleB16/yaleB16_P00A-010E-20.pgm,16,16,8.919104,True
yaleB16/yaleB16_P00A+010E-20.pgm,16,16,6.938527,True
yaleB16/yaleB16_P00A-020E-10.pgm,16,16,8.222141,True
yaleB16/yaleB16_P00A-020E+10.pgm,16,16,12.499062,True
yaleB16/yaleB16_P00A+020E-10.pgm,16,16,10.127316,True
yaleB16/yaleB16_P00A+020E+10.pgm,16,16,10.3713255,True
yaleB16/yaleB16_P00A+000E-35.pgm,16,7,11.438421,False
yaleB16/yaleB16_P00A-015E+20.pgm,16,16,11.767138,True
yaleB16/yaleB16_P00A+015E+20.pgm,16,16,10.205847,True
yaleB16/yaleB16_P00A+000E+45.pgm,16,16,12.787365,True
yaleB16/yaleB16_P00A-035E+15.pgm,16,31,16.979418,False
yaleB16/yaleB16_P00A+035E+15.pgm,16,28,16.568253,False
yaleB16/yaleB16_P00A-050E+00.pgm,16,31,21.548315,False
yaleB16/yaleB16_P00A+050E+00.pgm,16,7,18.639854,False
yaleB16/yaleB16_P00A-035E-20.pgm,16,31,17.52178,False
