d,pca_dim,imagen,persona_real,persona_predicha,distance,correcta
3,150,Test/s10/10.pgm,10,3,0.9159927368164062,False
3,150,Test/s11/6.pgm,11,11,0.8325508832931519,True
3,150,Test/s11/7.pgm,11,11,0.6403316855430603,True
3,150,Test/s11/8.pgm,11,30,0.4466826021671295,False
3,150,Test/s11/9.pgm,11,11,0.6613628268241882,True
3,150,Test/s11/10.pgm,11,11,0.3645443916320801,True
3,150,Test/s12/6.pgm,12,26,0.5871642231941223,False
3,150,Test/s12/7.pgm,12,12,0.959922194480896,True
3,150,Test/s12/8.pgm,12,12,0.6532502174377441,True
3,150,Test/s12/9.pgm,12,26,0.7247001528739929,False
3,150,Test/s12/10.pgm,12,26,0.784828245639801,False
3,150,Test/s13/6.pgm,13,40,0.5953992009162903,False
3,150,Test/s13/7.pgm,13,13,1.0298725366592407,True
3,150,Test/s13/8.pgm,13,13,1.0488797426223755,True
3,150,Test/s13/9.pgm,13,13,0.24256670475006104,True
3,150,Test/s13/10.pgm,13,13,0.2698468565940857,True
3,150,Test/s14/6.pgm,14,14,0.5604111552238464,True
3,150,Test/s14/7.pgm,14,38,0.4271492660045624,False
3,150,Test/s14/8.pgm,14,9,0.3650267422199249,False
3,150,Test/s14/9.pgm,14,14,0.7320523262023926,True
3,150,Test/s14/10.pgm,14,14,0.5418188571929932,True
3,150,Test/s15/6.pgm,15,15,0.47982481122016907,True
3,150,Test/s15/7.pgm,15,40,0.602027416229248,False
3,150,Test/s15/8.pgm,15,33,0.8279450535774231,False
3,150,Test/s15/9.pgm,15,40,0.9901711940765381,False
3,150,Test/s15/10.pgm,15,40,0.41931021213531494,False
3,150,Test/s16/6.pgm,16,32,1.1333953142166138,False
3,150,Test/s16/7.pgm,16,16,0.4804905951023102,True
3,150,Test/s16/8.pgm,16,2,0.8447773456573486,False
3,150,Test/s16/9.pgm,16,6,1.5178916454315186,False
3,150,Test/s16/10.pgm,16,2,0.5177375078201294,False
3,150,Test/s17/6.pgm,17,27,0.37701842188835144,False
3,150,Test/s17/7.pgm,17,27,0.5602430105209351,False
3,150,Test/s17/8.pgm,17,27,0.3686177432537079,False
3,150,Test/s17/9.pgm,17,27,0.478939950466156,False
3,150,Test/s17/10.pgm,17,27,0.6482319235801697,False
3,150,Test/s18/6.pgm,18,8,0.31935086846351624,False
3,150,Test/s18/7.pgm,18,40,0.559636116027832,False
3,150,Test/s18/8.pgm,18,18,0.25728297233581543,True
3,150,Test/s18/9.pgm,18,8,0.7138444781303406,False
3,150,Test/s18/10.pgm,18,5,0.40261033177375793,False
3,150,Test/s19/6.pgm,19,13,0.6102535128593445,False
3,150,Test/s19/7.pgm,19,13,0.37016549706459045,False
3,150,Test/s19/8.pgm,19,13,0.3078829050064087,False
3,150,Test/s19/9.pgm,19,39,0.3233550190925598,False
3,150,Test/s19/10.pgm,19,13,0.2902108132839203,False
3,150,Test/s20/6.pgm,20,20,0.7984226942062378,True
3,150,Test/s20/7.pgm,20,20,0.9073994755744934,True
3,150,Test/s20/8.pgm,20,20,0.9673796892166138,True
3,150,Test/s20/9.pgm,20,20,1.063982605934143,True
3,150,Test/s20/10.pgm,20,20,0.37345439195632935,True
3,150,Test/s21/6.pgm,21,21,0.30884474515914917,True
3,150,Test/s21/7.pgm,21,25,0.5047811269760132,False
3,150,Test/s21/8.pgm,21,25,0.4343481957912445,False
3,150,Test/s21/9.pgm,21,25,0.336578905582428,False
3,150,Test/s21/10.pgm,21,26,0.5561529994010925,False
3,150,Test/s22/6.pgm,22,23,0.40168190002441406,False
3,150,Test/s22/7.pgm,22,37,0.5752034187316895,False
3,150,Test/s22/8.pgm,22,37,0.36340951919555664,False
3,150,Test/s22/9.pgm,22,37,0.09047313034534454,False
3,150,Test/s22/10.pgm,22,33,0.5949429869651794,False
3,150,Test/s23/6.pgm,23,23,0.32666051387786865,True
3,150,Test/s23/7.pgm,23,23,0.6000942587852478,True
3,150,Test/s23/8.pgm,23,23,0.4992450773715973,True
3,150,Test/s23/9.pgm,23,28,0.8366886973381042,False
3,150,Test/s23/10.pgm,23,28,0.6077864170074463,False
3,150,Test/s24/6.pgm,24,6,0.14319883286952972,False
3,150,Test/s24/7.pgm,24,6,0.24697959423065186,False
3,150,Test/s24/8.pgm,24,6,0.24463622272014618,False
3,150,Test/s24/9.pgm,24,20,0.4343035817146301,False
3,150,Test/s24/10.pgm,24,24,0.6321302056312561,True
3,150,Test/s25/6.pgm,25,25,0.5035390853881836,True
3,150,Test/s25/7.pgm,25,25,0.32290780544281006,True
3,150,Test/s25/8.pgm,25,25,0.45098423957824707,True
3,150,Test/s25/9.pgm,25,15,0.2788616120815277,False
3,150,Test/s25/10.pgm,25,25,0.1966543197631836,True
3,150,Test/s26/6.pgm,26,26,0.2894103527069092,True
3,150,Test/s26/7.pgm,26,36,0.23076236248016357,False
3,150,Test/s26/8.pgm,26,26,0.4292167127132416,True
3,150,Test/s26/9.pgm,26,26,0.43785953521728516,True
3,150,Test/s26/10.pgm,26,26,0.30519962310791016,True
3,150,Test/s27/6.pgm,27,4,0.1429813951253891,False
3,150,Test/s27/7.pgm,27,14,0.6148862838745117,False
3,150,Test/s27/8.pgm,27,38,0.3772989511489868,False
3,150,Test/s27/9.pgm,27,38,0.7582572102546692,False
3,150,Test/s27/10.pgm,27,20,0.8039920926094055,False
3,150,Test/s28/6.pgm,28,28,0.2830869257450104,True
3,150,Test/s28/7.pgm,28,28,0.4273417890071869,True
3,150,Test/s28/8.pgm,28,36,0.3276676535606384,False
3,150,Test/s28/9.pgm,28,28,0.5419143438339233,True
3,150,Test/s28/10.pgm,28,15,0.27886736392974854,False
3,150,Test/s29/6.pgm,29,22,0.19553332030773163,False
3,150,Test/s29/7.pgm,29,22,0.29708534479141235,False
3,150,Test/s29/8.pgm,29,4,0.5870107412338257,False
3,150,Test/s29/9.pgm,29,39,0.32814061641693115,False
3,150,Test/s29/10.pgm,29,29,0.5793028473854065,True
3,150,Test/s30/6.pgm,30,4,0.17722995579242706,False
3,150,Test/s30/7.pgm,30,27,0.32104724645614624,False
3,150,Test/s30/8.pgm,30,39,0.25967440009117126,False
3,150,Test/s30/9.pgm,30,4,0.4944232702255249,False
3,150,Test/s30/10.pgm,30,39,0.43954527378082275,False
3,150,Test/s31/6.pgm,31,21,0.9974915385246277,False
3,150,Test/s31/7.pgm,31,15,0.27149534225463867,False
3,150,Test/s31/8.pgm,31,21,0.9638876914978027,False
3,150,Test/s31/9.pgm,31,26,0.49598127603530884,False
3,150,Test/s31/10.pgm,31,31,0.8694159984588623,True
3,150,Test/s32/6.pgm,32,39,0.3025191128253937,False
3,150,Test/s32/7.pgm,32,30,0.38970962166786194,False
3,150,Test/s32/8.pgm,32,15,1.1998183727264404,False
3,150,Test/s32/9.pgm,32,33,0.9919764995574951,False
3,150,Test/s32/10.pgm,32,39,0.4498530626296997,False
3,150,Test/s33/6.pgm,33,33,0.797322154045105,True
3,150,Test/s33/7.pgm,33,33,0.29166048765182495,True
3,150,Test/s33/8.pgm,33,29,1.2918874025344849,False
3,150,Test/s33/9.pgm,33,33,0.5678935647010803,True
3,150,Test/s33/10.pgm,33,33,0.35800108313560486,True
3,150,Test/s34/6.pgm,34,35,1.1919828653335571,False
3,150,Test/s34/7.pgm,34,35,0.355052649974823,False
3,150,Test/s34/8.pgm,34,33,1.6422499418258667,False
3,150,Test/s34/9.pgm,34,33,1.5727055072784424,False
3,150,Test/s34/10.pgm,34,33,1.3633949756622314,False
3,150,Test/s35/6.pgm,35,40,0.6216481924057007,False
3,150,Test/s35/7.pgm,35,13,0.5930935144424438,False
3,150,Test/s35/8.pgm,35,35,0.9535406231880188,True
3,150,Test/s35/9.pgm,35,32,0.6778469085693359,False
3,150,Test/s35/10.pgm,35,35,0.9627074003219604,True
3,150,Test/s36/6.pgm,36,13,0.26804661750793457,False
3,150,Test/s36/7.pgm,36,25,0.7541744112968445,False
3,150,Test/s36/8.pgm,36,25,0.35287728905677795,False
3,150,Test/s36/9.pgm,36,25,0.3403124213218689,False
3,150,Test/s36/10.pgm,36,39,0.3339751958847046,False
3,150,Test/s37/6.pgm,37,37,0.2181994467973709,True
3,150,Test/s37/7.pgm,37,36,0.3876127302646637,False
3,150,Test/s37/8.pgm,37,37,0.18938767910003662,True
3,150,Test/s37/9.pgm,37,30,0.20518912374973297,False
3,150,Test/s37/10.pgm,37,36,0.22019264101982117,False
3,150,Test/s38/6.pgm,38,27,0.7584680318832397,False
3,150,Test/s38/7.pgm,38,38,0.17994074523448944,True
3,150,Test/s38/8.pgm,38,37,0.3566429018974304,False
3,150,Test/s38/9.pgm,38,38,0.43621745705604553,True
3,150,Test/s38/10.pgm,38,14,0.27263501286506653,False
3,150,Test/s39/6.pgm,39,29,0.8697348833084106,False
3,150,Test/s39/7.pgm,39,36,0.659954309463501,False
3,150,Test/s39/8.pgm,39,15,0.5707778334617615,False
3,150,Test/s39/9.pgm,39,39,0.5870929956436157,True
3,150,Test/s39/10.pgm,39,14,0.8013961315155029,False
3,150,Test/s40/6.pgm,40,15,0.4656642973423004,False
3,150,Test/s40/7.pgm,40,40,0.5506472587585449,True
3,150,Test/s40/8.pgm,40,40,0.42122599482536316,True
3,150,Test/s40/9.pgm,40,40,0.6127414107322693,True
3,150,Test/s40/10.pgm,40,25,0.5599433183670044,False
5,150,Test/s1/6.pgm,1,1,1.5442109107971191,True
5,150,Test/s1/7.pgm,1,6,1.1165095567703247,False
5,150,Test/s1/8.pgm,1,6,1.1925475597381592,False
5,150,Test/s1/9.pgm,1,6,0.6937010884284973,False
5,150,Test/s1/10.pgm,1,13,1.8257094621658325,False
5,150,Test/s2/6.pgm,2,2,1.1270571947097778,True
5,150,Test/s2/7.pgm,2,2,1.773130178451538,True
5,150,Test/s2/8.pgm,2,2,0.9121125340461731,True
5,150,Test/s2/9.pgm,2,2,1.2714139223098755,True
5,150,Test/s2/10.pgm,2,2,1.254582166671753,True
5,150,Test/s3/6.pgm,3,10,0.8336652517318726,False
5,150,Test/s3/7.pgm,3,3,0.5201109647750854,True
5,150,Test/s3/8.pgm,3,3,0.7494912147521973,True
5,150,Test/s3/9.pgm,3,3,1.2989859580993652,True
5,150,Test/s3/10.pgm,3,10,1.3725272417068481,False
5,150,Test/s4/6.pgm,4,4,1.3317736387252808,True
5,150,Test/s4/7.pgm,4,4,0.5483604669570923,True
5,150,Test/s4/8.pgm,4,4,0.3266948163509369,True
5,150,Test/s4/9.pgm,4,4,0.4542642831802368,True
5,150,Test/s4/10.pgm,4,4,0.4249270260334015,True
5,150,Test/s5/6.pgm,5,5,0.5822556614875793,True
5,150,Test/s5/7.pgm,5,5,0.6967970132827759,True
5,150,Test/s5/8.pgm,5,18,1.2402434349060059,False
5,150,Test/s5/9.pgm,5,5,0.8367733359336853,True
5,150,Test/s5/10.pgm,5,15,1.0082128047943115,False
5,150,Test/s6/6.pgm,6,6,0.2537822723388672,True
5,150,Test/s6/7.pgm,6,6,0.6695024967193604,True
5,150,Test/s6/8.pgm,6,6,0.7305784225463867,True
5,150,Test/s6/9.pgm,6,1,1.156994104385376,False
5,150,Test/s6/10.pgm,6,6,0.37718454003334045,True
5,150,Test/s7/6.pgm,7,23,1.4053494930267334,False
5,150,Test/s7/7.pgm,7,23,1.93755042552948,False
5,150,Test/s7/8.pgm,7,29,0.9784693121910095,False
5,150,Test/s7/9.pgm,7,7,1.835938572883606,True
5,150,Test/s7/10.pgm,7,23,1.7684335708618164,False
5,150,Test/s8/6.pgm,8,8,0.5513021945953369,True
5,150,Test/s8/7.pgm,8,8,0.2627207338809967,True
5,150,Test/s8/8.pgm,8,8,1.225794792175293,True
5,150,Test/s8/9.pgm,8,8,1.6419259309768677,True
5,150,Test/s8/10.pgm,8,21,1.331612229347229,False
5,150,Test/s9/6.pgm,9,9,0.984917402267456,True
5,150,Test/s9/7.pgm,9,9,1.1060625314712524,True
5,150,Test/s9/8.pgm,9,9,0.9905733466148376,True
5,150,Test/s9/9.pgm,9,9,0.831359326839447,True
5,150,Test/s9/10.pgm,9,9,0.4935796558856964,True
5,150,Test/s10/6.pgm,10,38,0.5466403961181641,False
5,150,Test/s10/7.pgm,10,38,0.6332637071609497,False
5,150,Test/s10/8.pgm,10,17,0.9604190587997437,False
5,150,Test/s10/9.pgm,10,26,1.4169292449951172,False
5,150,Test/s10/10.pgm,10,10,1.2684787511825562,True
5,150,Test/s11/6.pgm,11,11,0.9272974133491516,True
5,150,Test/s11/7.pgm,11,11,0.9279193878173828,True
5,150,Test/s11/8.pgm,11,28,1.0636005401611328,False
5,150,Test/s11/9.pgm,11,11,0.6737417578697205,True
5,150,Test/s11/10.pgm,11,11,0.5179667472839355,True
5,150,Test/s12/6.pgm,12,26,0.9548903703689575,False
5,150,Test/s12/7.pgm,12,12,1.153719186782837,True
5,150,Test/s12/8.pgm,12,12,0.8618372678756714,True
5,150,Test/s12/9.pgm,12,26,0.8748512268066406,False
5,150,Test/s12/10.pgm,12,26,0.8071376085281372,False
5,150,Test/s13/6.pgm,13,13,0.9882193803787231,True
5,150,Test/s13/7.pgm,13,13,1.2208759784698486,True
5,150,Test/s13/8.pgm,13,13,1.2057859897613525,True
5,150,Test/s13/9.pgm,13,13,0.28893545269966125,True
5,150,Test/s13/10.pgm,13,13,0.2795183062553406,True
5,150,Test/s14/6.pgm,14,28,1.3462415933609009,False
5,150,Test/s14/7.pgm,14,39,1.7549771070480347,False
5,150,Test/s14/8.pgm,14,28,1.8221033811569214,False
5,150,Test/s14/9.pgm,14,28,1.3623907566070557,False
5,150,Test/s14/10.pgm,14,22,1.4786149263381958,False
5,150,Test/s15/6.pgm,15,15,0.7431289553642273,True
5,150,Test/s15/7.pgm,15,40,0.9011445641517639,False
5,150,Test/s15/8.pgm,15,15,1.6496118307113647,True
5,150,Test/s15/9.pgm,15,40,1.1442328691482544,False
5,150,Test/s15/10.pgm,15,15,0.8695554733276367,True
5,150,Test/s16/6.pgm,16,16,1.5887113809585571,True
5,150,Test/s16/7.pgm,16,1,1.0967309474945068,False
5,150,Test/s16/8.pgm,16,16,1.6326483488082886,True
5,150,Test/s16/9.pgm,16,6,2.0645649433135986,False
5,150,Test/s16/10.pgm,16,24,1.1631819009780884,False
5,150,Test/s17/6.pgm,17,38,1.423871397972107,False
5,150,Test/s17/7.pgm,17,13,1.383026123046875,False
5,150,Test/s17/8.pgm,17,20,1.110404133796692,False
5,150,Test/s17/9.pgm,17,24,1.4374401569366455,False
5,150,Test/s17/10.pgm,17,13,1.2337819337844849,False
5,150,Test/s18/6.pgm,18,18,0.7274181246757507,True
5,150,Test/s18/7.pgm,18,40,0.6472489833831787,False
5,150,Test/s18/8.pgm,18,18,0.41409358382225037,True
5,150,Test/s18/9.pgm,18,18,0.7552579045295715,True
5,150,Test/s18/10.pgm,18,18,0.5315864682197571,True
5,150,Test/s19/6.pgm,19,27,1.5119937658309937,False
5,150,Test/s19/7.pgm,19,13,1.285005807876587,False
5,150,Test/s19/8.pgm,19,27,1.3755131959915161,False
5,150,Test/s19/9.pgm,19,36,1.2095333337783813,False
5,150,Test/s19/10.pgm,19,13,1.2376532554626465,False
5,150,Test/s20/6.pgm,20,20,0.8796383738517761,True
5,150,Test/s20/7.pgm,20,20,0.9763554334640503,True
5,150,Test/s20/8.pgm,20,20,1.1125344038009644,True
5,150,Test/s20/9.pgm,20,20,1.130694031715393,True
5,150,Test/s20/10.pgm,20,20,0.4836025834083557,True
5,150,Test/s21/6.pgm,21,21,0.6716883182525635,True
5,150,Test/s21/7.pgm,21,10,0.9286609888076782,False
5,150,Test/s21/8.pgm,21,36,0.8524878621101379,False
5,150,Test/s21/9.pgm,21,21,0.8212559819221497,True
5,150,Test/s21/10.pgm,21,26,0.976201593875885,False
5,150,Test/s22/6.pgm,22,28,0.8019534349441528,False
5,150,Test/s22/7.pgm,22,22,0.9924001097679138,True
5,150,Test/s22/8.pgm,22,22,0.7755483388900757,True
5,150,Test/s22/9.pgm,22,22,0.38852646946907043,True
5,150,Test/s22/10.pgm,22,22,1.3689804077148438,True
5,150,Test/s23/6.pgm,23,23,0.3764594495296478,True
5,150,Test/s23/7.pgm,23,23,0.8778558373451233,True
5,150,Test/s23/8.pgm,23,23,0.5483518242835999,True
5,150,Test/s23/9.pgm,23,28,1.3087961673736572,False
5,150,Test/s23/10.pgm,23,23,0.9696513414382935,True
5,150,Test/s24/6.pgm,24,24,0.9372192025184631,True
5,150,Test/s24/7.pgm,24,6,0.8194907307624817,False
5,150,Test/s24/8.pgm,24,6,0.5940414667129517,False
5,150,Test/s24/9.pgm,24,20,0.44983717799186707,False
5,150,Test/s24/10.pgm,24,20,1.0492067337036133,False
5,150,Test/s25/6.pgm,25,25,0.5813992619514465,True
5,150,Test/s25/7.pgm,25,25,0.7896550893783569,True
5,150,Test/s25/8.pgm,25,40,0.9097288846969604,False
5,150,Test/s25/9.pgm,25,25,0.8316563367843628,True
5,150,Test/s25/10.pgm,25,25,0.44873127341270447,True
5,150,Test/s26/6.pgm,26,26,0.8531932234764099,True
5,150,Test/s26/7.pgm,26,36,0.8981155753135681,False
5,150,Test/s26/8.pgm,26,26,0.5324191451072693,True
5,150,Test/s26/9.pgm,26,26,0.48599857091903687,True
5,150,Test/s26/10.pgm,26,26,0.45845943689346313,True
5,150,Test/s27/6.pgm,27,38,0.36489084362983704,False
5,150,Test/s27/7.pgm,27,36,1.3834576606750488,False
5,150,Test/s27/8.pgm,27,38,0.8014095425605774,False
5,150,Test/s27/9.pgm,27,38,0.8233672976493835,False
5,150,Test/s27/10.pgm,27,38,1.1723345518112183,False
5,150,Test/s28/6.pgm,28,28,0.43331432342529297,True
5,150,Test/s28/7.pgm,28,28,0.5612248778343201,True
5,150,Test/s28/8.pgm,28,36,0.9482767581939697,False
5,150,Test/s28/9.pgm,28,30,1.0644855499267578,False
5,150,Test/s28/10.pgm,28,21,1.2999777793884277,False
5,150,Test/s29/6.pgm,29,29,0.6830040812492371,True
5,150,Test/s29/7.pgm,29,29,0.4276719391345978,True
5,150,Test/s29/8.pgm,29,38,1.162380337715149,False
5,150,Test/s29/9.pgm,29,22,1.294822096824646,False
5,150,Test/s29/10.pgm,29,29,0.9527832269668579,True
5,150,Test/s30/6.pgm,30,38,1.1811128854751587,False
5,150,Test/s30/7.pgm,30,37,1.240612268447876,False
5,150,Test/s30/8.pgm,30,30,0.8215433359146118,True
5,150,Test/s30/9.pgm,30,30,1.1543047428131104,True
5,150,Test/s30/10.pgm,30,30,0.8453582525253296,True
5,150,Test/s31/6.pgm,31,12,1.4103624820709229,False
5,150,Test/s31/7.pgm,31,40,1.2203435897827148,False
5,150,Test/s31/8.pgm,31,31,1.3869549036026,True
5,150,Test/s31/9.pgm,31,26,0.9968708753585815,False
5,150,Test/s31/10.pgm,31,40,1.3731294870376587,False
5,150,Test/s32/6.pgm,32,30,1.4463738203048706,False
5,150,Test/s32/7.pgm,32,36,1.3633112907409668,False
5,150,Test/s32/8.pgm,32,32,1.7601335048675537,True
5,150,Test/s32/9.pgm,32,32,1.8602958917617798,True
5,150,Test/s32/10.pgm,32,37,1.8267021179199219,False
5,150,Test/s33/6.pgm,33,23,1.840973138809204,False
5,150,Test/s33/7.pgm,33,33,0.7913429141044617,True
5,150,Test/s33/8.pgm,33,22,1.679374098777771,False
5,150,Test/s33/9.pgm,33,27,1.281270980834961,False
5,150,Test/s33/10.pgm,33,33,0.38268542289733887,True
5,150,Test/s34/6.pgm,34,34,1.4467964172363281,True
5,150,Test/s34/7.pgm,34,34,1.3507734537124634,True
5,150,Test/s34/8.pgm,34,34,2.00256609916687,True
5,150,Test/s34/9.pgm,34,34,2.195824146270752,True
5,150,Test/s34/10.pgm,34,34,2.324160575866699,True
5,150,Test/s35/6.pgm,35,19,1.1439753770828247,False
5,150,Test/s35/7.pgm,35,13,1.5506376028060913,False
5,150,Test/s35/8.pgm,35,35,0.9906156659126282,True
5,150,Test/s35/9.pgm,35,35,1.2573267221450806,True
5,150,Test/s35/10.pgm,35,35,1.4260872602462769,True
5,150,Test/s36/6.pgm,36,13,1.212679147720337,False
5,150,Test/s36/7.pgm,36,25,0.9061005711555481,False
5,150,Test/s36/8.pgm,36,36,0.6749341487884521,True
5,150,Test/s36/9.pgm,36,36,1.3265689611434937,True
5,150,Test/s36/10.pgm,36,36,1.221228837966919,True
5,150,Test/s37/6.pgm,37,37,0.3784346580505371,True
5,150,Test/s37/7.pgm,37,36,0.6719014644622803,False
5,150,Test/s37/8.pgm,37,30,0.9179100394248962,False
5,150,Test/s37/9.pgm,37,30,0.8212463855743408,False
5,150,Test/s37/10.pgm,37,36,0.9188151955604553,False
5,150,Test/s38/6.pgm,38,38,0.8866886496543884,True
5,150,Test/s38/7.pgm,38,38,0.3421817123889923,True
5,150,Test/s38/8.pgm,38,23,1.293144702911377,False
5,150,Test/s38/9.pgm,38,38,0.6195163726806641,True
5,150,Test/s38/10.pgm,38,38,1.103080153465271,True
5,150,Test/s39/6.pgm,39,22,1.056788682937622,False
5,150,Test/s39/7.pgm,39,10,1.607574462890625,False
5,150,Test/s39/8.pgm,39,39,1.2269799709320068,True
5,150,Test/s39/9.pgm,39,22,0.770397961139679,False
5,150,Test/s39/10.pgm,39,38,1.5178124904632568,False
5,150,Test/s40/6.pgm,40,15,0.8365712761878967,False
5,150,Test/s40/7.pgm,40,40,0.705150842666626,True
5,150,Test/s40/8.pgm,40,40,0.7213649153709412,True
5,150,Test/s40/9.pgm,40,18,1.020576000213623,False
5,150,Test/s40/10.pgm,40,26,1.2115789651870728,False
10,150,Test/s1/6.pgm,1,1,1.7795498371124268,True
10,150,Test/s1/7.pgm,1,1,2.305372953414917,True
10,150,Test/s1/8.pgm,1,1,2.21614670753479,True
10,150,Test/s1/9.pgm,1,1,2.50053334236145,True
10,150,Test/s1/10.pgm,1,1,2.3780462741851807,True
10,150,Test/s2/6.pgm,2,2,2.4767673015594482,True
10,150,Test/s2/7.pgm,2,2,2.902378559112549,True
10,150,Test/s2/8.pgm,2,2,1.229164481163025,True
10,150,Test/s2/9.pgm,2,2,2.338164806365967,True
10,150,Test/s2/10.pgm,2,2,2.27254056930542,True
10,150,Test/s3/6.pgm,3,3,1.5328572988510132,True
10,150,Test/s3/7.pgm,3,3,1.0278829336166382,True
10,150,Test/s3/8.pgm,3,3,1.1295734643936157,True
10,150,Test/s3/9.pgm,3,3,1.347490668296814,True
10,150,Test/s3/10.pgm,3,3,2.003664970397949,True
10,150,Test/s4/6.pgm,4,25,2.144463300704956,False
10,150,Test/s4/7.pgm,4,4,1.3003603219985962,True
10,150,Test/s4/8.pgm,4,4,0.5547906756401062,True
10,150,Test/s4/9.pgm,4,4,0.713654100894928,True
10,150,Test/s4/10.pgm,4,25,1.4918256998062134,False
10,150,Test/s5/6.pgm,5,5,0.8718706965446472,True
10,150,Test/s5/7.pgm,5,5,0.8463270664215088,True
10,150,Test/s5/8.pgm,5,5,1.9915547370910645,True
10,150,Test/s5/9.pgm,5,5,1.1743041276931763,True
10,150,Test/s5/10.pgm,5,5,1.6128848791122437,True
10,150,Test/s6/6.pgm,6,6,0.4738713502883911,True
10,150,Test/s6/7.pgm,6,6,0.8502321243286133,True
10,150,Test/s6/8.pgm,6,6,1.0148509740829468,True
10,150,Test/s6/9.pgm,6,6,1.518031120300293,True
10,150,Test/s6/10.pgm,6,6,0.5236269235610962,True
10,150,Test/s7/6.pgm,7,7,2.4799158573150635,True
10,150,Test/s7/7.pgm,7,7,2.4385616779327393,True
10,150,Test/s7/8.pgm,7,29,2.128844976425171,False
10,150,Test/s7/9.pgm,7,7,2.1690611839294434,True
10,150,Test/s7/10.pgm,7,23,2.1977434158325195,False
10,150,Test/s8/6.pgm,8,8,0.7904704809188843,True
10,150,Test/s8/7.pgm,8,8,0.6646467447280884,True
10,150,Test/s8/8.pgm,8,8,1.5342676639556885,True
10,150,Test/s8/9.pgm,8,8,2.078322410583496,True
10,150,Test/s8/10.pgm,8,8,1.480464220046997,True
10,150,Test/s9/6.pgm,9,9,1.585254192352295,True
10,150,Test/s9/7.pgm,9,9,1.5939198732376099,True
10,150,Test/s9/8.pgm,9,9,1.5197383165359497,True
10,150,Test/s9/9.pgm,9,9,1.0600944757461548,True
10,150,Test/s9/10.pgm,9,9,1.5798282623291016,True
10,150,Test/s10/6.pgm,10,10,1.836350917816162,True
10,150,Test/s10/7.pgm,10,10,1.8409744501113892,True
10,150,Test/s10/8.pgm,10,10,1.2607024908065796,True
10,150,Test/s10/9.pgm,10,21,2.563185691833496,False
10,150,Test/s10/10.pgm,10,3,1.9257653951644897,False
10,150,Test/s11/6.pgm,11,11,1.8129093647003174,True
10,150,Test/s11/7.pgm,11,22,2.2545156478881836,False
10,150,Test/s11/8.pgm,11,22,1.8066097497940063,False
10,150,Test/s11/9.pgm,11,22,2.491544485092163,False
10,150,Test/s11/10.pgm,11,22,2.3548901081085205,False
10,150,Test/s12/6.pgm,12,17,2.311202049255371,False
10,150,Test/s12/7.pgm,12,12,1.5651723146438599,True
10,150,Test/s12/8.pgm,12,12,1.376912236213684,True
10,150,Test/s12/9.pgm,12,12,2.3885457515716553,True
10,150,Test/s12/10.pgm,12,12,2.3794727325439453,True
10,150,Test/s13/6.pgm,13,18,1.739856481552124,False
10,150,Test/s13/7.pgm,13,13,1.505592703819275,True
10,150,Test/s13/8.pgm,13,13,1.4303537607192993,True
10,150,Test/s13/9.pgm,13,13,1.1732137203216553,True
10,150,Test/s13/10.pgm,13,13,0.4341575503349304,True
10,150,Test/s14/6.pgm,14,22,2.1941022872924805,False
10,150,Test/s14/7.pgm,14,22,2.557751178741455,False
10,150,Test/s14/8.pgm,14,22,2.4381954669952393,False
10,150,Test/s14/9.pgm,14,22,2.2603964805603027,False
10,150,Test/s14/10.pgm,14,22,2.738368272781372,False
10,150,Test/s15/6.pgm,15,15,1.1866049766540527,True
10,150,Test/s15/7.pgm,15,15,1.455075979232788,True
10,150,Test/s15/8.pgm,15,15,2.113546848297119,True
10,150,Test/s15/9.pgm,15,15,2.033534288406372,True
10,150,Test/s15/10.pgm,15,15,1.0711132287979126,True
10,150,Test/s16/6.pgm,16,16,1.8650426864624023,True
10,150,Test/s16/7.pgm,16,1,2.1393861770629883,False
10,150,Test/s16/8.pgm,16,16,2.0835349559783936,True
10,150,Test/s16/9.pgm,16,1,2.4794328212738037,False
10,150,Test/s16/10.pgm,16,16,1.750564455986023,True
10,150,Test/s17/6.pgm,17,24,1.8514422178268433,False
10,150,Test/s17/7.pgm,17,24,1.8416881561279297,False
10,150,Test/s17/8.pgm,17,24,1.788428544998169,False
10,150,Test/s17/9.pgm,17,24,1.796934723854065,False
10,150,Test/s17/10.pgm,17,24,2.0837652683258057,False
10,150,Test/s18/6.pgm,18,18,1.0302886962890625,True
10,150,Test/s18/7.pgm,18,18,1.630706787109375,True
10,150,Test/s18/8.pgm,18,18,0.7993627786636353,True
10,150,Test/s18/9.pgm,18,18,0.8096480369567871,True
10,150,Test/s18/10.pgm,18,18,1.257676362991333,True
10,150,Test/s19/6.pgm,19,19,2.0183348655700684,True
10,150,Test/s19/7.pgm,19,19,1.8861531019210815,True
10,150,Test/s19/8.pgm,19,19,2.1524670124053955,True
10,150,Test/s19/9.pgm,19,17,2.3937630653381348,False
10,150,Test/s19/10.pgm,19,19,1.351901888847351,True
10,150,Test/s20/6.pgm,20,20,0.9608273506164551,True
10,150,Test/s20/7.pgm,20,20,1.6528810262680054,True
10,150,Test/s20/8.pgm,20,29,2.6420669555664062,False
10,150,Test/s20/9.pgm,20,24,2.222562074661255,False
10,150,Test/s20/10.pgm,20,20,0.90965735912323,True
10,150,Test/s21/6.pgm,21,21,1.155447244644165,True
10,150,Test/s21/7.pgm,21,21,1.6888608932495117,True
